"menu_name";"menu_descr";"menu_calories";"meal";"meal_starts_at";"item_name";"quantity";"serving_name";"calories";"protein";"fat";"carbohydrate";"sugars";"cholesterol";"fiber";"calcium";"sodium";"saturated_fat"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Breakfast";"07:00:00";"Whipped Butter";"1.0000";"tablespoon (0.3 oz)";"67";"0";"8";"0";"0";"21";"0";"2";"78";"5"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Morning Snack";"10:00:00";"Apple";"1.0000";"medium, 2-3/4" dia, approx 3 per lb (4.9 oz)";"72";"0";"0";"19";"14";"0";"3";"8";"1";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Morning Snack";"10:00:00";"Almonds, raw";"1.0000";"serving, 23 whole kernels (1.0 oz)";"164";"6";"14";"6";"1";"0";"3";"70";"0";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Lunch";"13:00:00";"Swiss Cheese, Low-Fat";"2.0000";"slice (1.0 oz)";"100";"16";"3";"2";"1";"20";"0";"538";"146";"2"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Lunch";"13:00:00";"Avocados, all types ";"2.0000";"oz";"91";"1";"8";"5";"0";"0";"4";"7";"4";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Lunch";"13:00:00";"Oven Roasted Turkey Breast, Deli Slices";"6.0000";"slice (1.0 oz)";"180";"36";"0";"0";"0";"60";"0";"0";"1320";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Lunch";"13:00:00";"100% Whole Wheat Bread (Orowheat)";"4.0000";"slice (1.3 oz)";"400";"16";"4";"76";"16";"0";"12";"240";"840";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Lunch";"13:00:00";"Pears, all varieties, raw";"1.0000";"pear, medium, approx 2-1/2 per lb (5.9 oz)";"96";"1";"0";"26";"16";"0";"5";"15";"2";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Lunch";"13:00:00";"Orange Juice ";"1.0000";"cup (8.1 fl.oz)";"110";"2";"0";"26";"22";"0";"0";"350";"0";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Afternoon Snack";"17:00:00";"Low-Fat Yogurt, Fruit Flavored";"1.0000";"container (6.0 oz)";"173";"7";"2";"32";"32";"7";"0";"258";"99";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Afternoon Snack";"17:00:00";"Banana";"1.0000";"medium, 7" to 7-7/8" long (4.2 oz)";"105";"1";"0";"27";"14";"0";"3";"6";"1";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Dinner";"19:00:00";"Whipped Butter";"1.0000";"tablespoon (0.3 oz)";"67";"0";"8";"0";"0";"21";"0";"2";"78";"5"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Dinner";"19:00:00";"Salmon, Atlantic, cooked";"6.0000";"oz";"350";"38";"21";"0";"0";"107";"0";"26";"104";"4"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Dinner";"19:00:00";"Brown rice, medium-grain, cooked";"2.0000";"cup (6.9 oz)";"437";"9";"3";"92";"0";"0";"7";"39";"4";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Dinner";"19:00:00";"Fruit salad, canned in water";"1.0000";"cup (8.6 oz)";"74";"1";"0";"19";"0";"0";"2";"17";"7";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Dinner";"19:00:00";"Green beans, snap or string, boiled";"1.0000";"cup (4.4 oz)";"44";"2";"0";"10";"2";"0";"4";"55";"1";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Dinner";"19:00:00";"Skim Milk";"12.0000";"fl.oz (1.1 oz)";"136";"13";"1";"18";"18";"7";"0";"474";"195";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"3750";"Evening Snack";"21:00:00";"Frozen Yogurt, Low-Fat (TCBY)";"2.0000";"serving, 1/2 cup (3.4 oz)";"280";"8";"6";"46";"40";"30";"0";"160";"120";"4"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Breakfast";"07:00:00";"Whipped Butter";"1.0000";"tablespoon (0.3 oz)";"67";"0";"8";"0";"0";"21";"0";"2";"78";"5"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Breakfast";"07:00:00";"Oats/oatmeal, cooked (all types)";"2.0000";"cup (8.3 oz)";"295";"12";"5";"51";"1";"0";"8";"37";"5";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Breakfast";"07:00:00";"Skim Milk";"16.0000";"fl.oz (1.1 oz)";"181";"17";"1";"25";"25";"10";"0";"632";"259";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Breakfast";"07:00:00";"100% Whole Wheat Bread (Orowheat)";"2.0000";"slice (1.3 oz)";"200";"8";"2";"38";"8";"0";"6";"120";"420";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Breakfast";"07:00:00";"Preserves or Jam";"1.0000";"tablespoon (0.7 oz)";"56";"0";"0";"14";"10";"0";"0";"4";"6";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Breakfast";"07:00:00";"Blueberries, fresh";".5000";"cup (5.1 oz)";"41";"1";"0";"11";"7";"0";"2";"4";"1";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Morning Snack";"10:00:00";"Almonds, raw";"1.0000";"serving, 23 whole kernels (1.0 oz)";"164";"6";"14";"6";"1";"0";"3";"70";"0";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Morning Snack";"10:00:00";"Banana";"1.0000";"medium, 7" to 7-7/8" long (4.2 oz)";"105";"1";"0";"27";"14";"0";"3";"6";"1";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Morning Snack";"10:00:00";"Low-Fat Yogurt, Fruit Flavored";"1.0000";"container (6.0 oz)";"173";"7";"2";"32";"32";"7";"0";"258";"99";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Lunch";"13:00:00";"Tomato, fresh";"4.0000";"slice, thin/small (0.5 oz)";"11";"1";"0";"2";"2";"0";"1";"6";"3";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Lunch";"13:00:00";"Romaine Lettuce";"4.0000";"leaf, inner (0.2 oz)";"4";"0";"0";"1";"0";"0";"1";"8";"2";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Lunch";"13:00:00";"Tuna, light, in water, drained ";"2.0000";"serving (3.0 oz)";"197";"43";"1";"0";"0";"51";"0";"19";"575";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Lunch";"13:00:00";"Mayonnaise: Reduced-Fat Light";"2.0000";"tablespoon (0.5 oz)";"97";"0";"10";"2";"1";"11";"0";"2";"202";"2"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Lunch";"13:00:00";"Grapes, Red or Green ";"2.0000";"cup, with seeds, yields (5.3 oz)";"208";"2";"0";"55";"47";"0";"3";"30";"6";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Lunch";"13:00:00";"100% Whole Wheat Bread (Orowheat)";"4.0000";"slice (1.3 oz)";"400";"16";"4";"76";"16";"0";"12";"240";"840";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Afternoon Snack";"17:00:00";"Light String Cheese, Natural (Sargento)";"2.0000";"piece (0.7 oz)";"100";"12";"5";"1";"0";"20";"0";"300";"360";"3"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Afternoon Snack";"17:00:00";"Baked Whole Wheat Crackers (Triscuit)";"2.0000";"serving, 6 crackers (1.0 oz)";"240";"6";"9";"38";"0";"0";"6";"0";"360";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Afternoon Snack";"17:00:00";"Apple";"1.0000";"large, 3-1/4" dia, approx 2 per lb (7.5 oz)";"110";"1";"0";"29";"22";"0";"5";"13";"2";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Dinner";"19:00:00";"Broccoli, cooked";"2.0000";"serving, 1/2 cup, chopped (2.8 oz)";"55";"4";"1";"11";"2";"0";"5";"62";"64";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Dinner";"19:00:00";"Whipped Butter";"1.0000";"tablespoon (0.3 oz)";"67";"0";"8";"0";"0";"21";"0";"2";"78";"5"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Dinner";"19:00:00";"Skim Milk";"16.0000";"fl.oz (1.1 oz)";"181";"17";"1";"25";"25";"10";"0";"632";"259";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Dinner";"19:00:00";"Chicken Breast, meat only, grilled/roasted/baked";"8.0000";"oz";"374";"70";"8";"0";"0";"193";"0";"34";"168";"2"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Dinner";"19:00:00";"Sweet Potato, baked in skin";"1.0000";"large (6.3 oz)";"162";"4";"0";"37";"15";"0";"6";"68";"65";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Dinner";"19:00:00";"100% Whole Wheat Dinner Rolls";"2.0000";"roll (1.1 oz)";"140";"6";"2";"26";"6";"0";"4";"0";"300";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Dinner";"19:00:00";"Honeydew Melon";"2.0000";"cup, diced, approx 20 pieces per cup (6.0 oz)";"122";"2";"0";"31";"28";"0";"3";"20";"61";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4000";"Evening Snack";"21:00:00";"Frozen Yogurt, Low-Fat (TCBY)";"2.0000";"serving, 1/2 cup (3.4 oz)";"280";"8";"6";"46";"40";"30";"0";"160";"120";"4"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Breakfast";"07:00:00";"Oats/oatmeal, cooked (all types)";"2.0000";"cup (8.3 oz)";"295";"12";"5";"51";"1";"0";"8";"37";"5";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Breakfast";"07:00:00";"Walnuts";"1.0000";"serving, 7 nuts (1.0 oz)";"183";"4";"18";"4";"1";"0";"2";"27";"1";"2"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Breakfast";"07:00:00";"Egg (hard-boiled/scrambled/poached)";"3.0000";"large (1.8 oz)";"233";"19";"16";"2";"2";"636";"0";"75";"186";"5"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Breakfast";"07:00:00";"Orange Juice, (Original Minute Maid)";"1.0000";"bottle (10.0 fl.oz)";"137";"2";"0";"34";"30";"0";"0";"25";"19";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Breakfast";"07:00:00";"Milk (1% fat)";"2.0000";"cup (8.6 oz)";"211";"17";"5";"24";"0";"20";"0";"627";"255";"3"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Morning Snack";"10:00:00";"Vanilla Yogurt, All Natural";"8.0000";"oz";"200";"9";"3";"33";"33";"13";"0";"334";"133";"2"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Morning Snack";"10:00:00";"Banana";"1.0000";"large, 8" to 8-7/8" long (4.8 oz)";"121";"1";"0";"31";"17";"0";"4";"7";"1";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Morning Snack";"10:00:00";"Raspberries, fresh";".5000";"cup (4.3 oz)";"32";"1";"0";"7";"3";"0";"4";"15";"1";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Morning Snack";"10:00:00";"Strawberries, fresh";"1.0000";"cup, halves (5.4 oz)";"49";"1";"0";"12";"7";"0";"3";"24";"2";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Lunch";"13:00:00";"Salsa,  Chunky (Pace)";"3.0000";"serving, 2 tablespoons";"30";"0";"0";"6";"6";"0";"2";"0";"690";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Lunch";"13:00:00";"Black Olives, Sliced (Castella)";"1.0000";"serving (0.5 oz)";"25";"0";"2";"1";"0";"0";"0";"0";"110";"2"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Lunch";"13:00:00";"Chicken Breast, meat only, grilled/roasted/baked";"8.0000";"oz";"374";"70";"8";"0";"0";"193";"0";"34";"168";"2"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Lunch";"13:00:00";"Apple Sauce Cups ";"1.0000";"cup (3.9 oz)";"50";"0";"0";"13";"11";"0";"1";"0";"0";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Lunch";"13:00:00";"Onions, all types, raw/cooked";"2.0000";"tablespoon, chopped (0.4 oz)";"8";"0";"0";"2";"1";"0";"0";"4";"1";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Lunch";"13:00:00";"Tortillas, Flour";"2.0000";"tortilla, approx 10" dia (2.5 oz)";"437";"12";"11";"72";"3";"0";"4";"181";"890";"3"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Lunch";"13:00:00";"Vegetables, Dried: Beans, black, mature seeds, boiled, no salt added";"2.0000";"serving, 1/2 cup (3.0 oz)";"227";"15";"1";"41";"0";"0";"15";"46";"2";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Lunch";"13:00:00";"Sargento: Cheese: Fancy, Mild Cheddar, shredded";"1.0000";"serving, 1/4 cup (1.0 oz)";"110";"7";"9";"1";"0";"30";"0";"200";"190";"5"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Afternoon Snack";"17:00:00";"Peanut Butter, Creamy, Reduced-Fat (Skippy)";"1.0000";"serving, 2 tablespoons (1.3 oz)";"190";"7";"12";"15";"5";"0";"2";"0";"190";"3"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Afternoon Snack";"17:00:00";"Celery, raw";"2.0000";"serving, 4 strips (0.5 oz)";"4";"0";"0";"1";"1";"0";"0";"11";"22";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Dinner";"19:00:00";"Dinner Roll, Wheat";"2.0000";"medium (1.8 oz)";"271";"9";"6";"46";"2";"0";"4";"175";"338";"1"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Dinner";"19:00:00";"Thigh, without skin, roasted";"4.0000";"thigh [6 oz with bone & skin] (4.1 oz)";"970";"120";"50";"0";"0";"441";"0";"56";"408";"14"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Dinner";"19:00:00";"Sweet Potato, baked (in skin)";"1.0000";"large (6.3 oz)";"162";"4";"0";"37";"15";"0";"6";"68";"65";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Dinner";"19:00:00";"Whipped, Butter Cream";"1.0000";"serving, 2 tablespoons (0.8 oz)";"100";"0";"5";"15";"14";"0";"0";"0";"25";"2"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4250";"Dinner";"19:00:00";"Green Beans (Snap, String), boiled";"1.0000";"cup (4.4 oz)";"44";"2";"0";"10";"2";"0";"4";"55";"1";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4500";"Breakfast";"07:00:00";"Dole: Fruit Juices: Chilled, 100% Pineapple Orange";"1.0000";"cup (8.1 fl.oz)";"120";"1";"0";"29";"25";"0";"0";"40";"10";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4500";"Breakfast";"07:00:00";"Dole: Fruit Snacks: Bowls, Diced Pears";"1.0000";"container (4.0 oz)";"70";"1";"0";"18";"18";"0";"1";"0";"10";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4500";"Breakfast";"07:00:00";"Eggo: Waffles: Blueberry, frozen";"2.0000";"serving, 2 waffles (2.5 oz)";"380";"8";"12";"60";"14";"30";"1";"200";"740";"3"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4500";"Breakfast";"07:00:00";"Odwalla: Fruit Smoothies: Blends, Citrus C Monster, Vitamin C";"1.0000";"bottle (15.2 fl.oz)";"281";"4";"0";"68";"51";"0";"0";"38";"28";"0"
"Standard";"Based on the Dietary Guidelines for Americans, rich in whole grains, fruits, vegetables and lean protein.";"4500";"Breakfast";"07:00:00";"Butter & Margarine, unsalted";"1.0000";"tablespoon (0.5 oz)";"101";"0";"11";"0";"0";"12";"0";"4";"4";"4"
